study	pk	interventions	tissue	time_unit	time	substance_name	unit	pktype	figure	auc_end	group_pk	mean	kel	se	cv	individual_pk	value	sd	median	max	min
Loetsch2006	1039	642	plasma	h	['4.00e-01', '5.00e-01', '8.00e-01', '1.20e+00', '1.60e+00', '2.00e+00', '2.40e+00', '2.90e+00', '3.30e+00', '3.80e+00', '4.30e+00', '4.60e+00', '5.00e+00']	codeine-6-glucuronide	nmol/ml	concentration	/media/data/Loetsch2006_Fig2.png	19285.225000000002			0.3031299059489243			1158.0	['0.00e+00', '8.71e+01', '3.31e+03', '6.06e+03', '6.67e+03', '6.06e+03', '5.18e+03', '4.72e+03', '4.00e+03', '3.12e+03', '3.37e+03', '2.81e+03', '2.24e+03']				
Loetsch2006	1040	642	plasma	h	['1.00e-01', '3.00e-01', '5.00e-01', '1.00e+00', '1.30e+00', '1.80e+00', '2.20e+00', '2.70e+00', '3.10e+00', '3.60e+00', '4.10e+00', '4.50e+00', '4.90e+00']	codeine-6-glucuronide	nmol/ml	concentration	/media/data/Loetsch2006_Fig2.png	20368.480000000003			0.3006113607846324			1159.0	['1.58e+02', '7.90e+02', '4.11e+03', '6.24e+03', '6.95e+03', '6.32e+03', '4.89e+03', '4.42e+03', '4.11e+03', '3.47e+03', '3.00e+03', '2.61e+03', '2.37e+03']				
Loetsch2006	1041	642	plasma	h	['0.00e+00', '2.00e-01', '4.00e-01', '9.00e-01', '1.30e+00', '1.80e+00', '2.20e+00', '2.70e+00', '3.10e+00', '3.60e+00', '4.00e+00', '4.50e+00', '4.90e+00']	codeine-6-glucuronide	nmol/ml	concentration	/media/data/Loetsch2006_Fig2.png	23657.600000000002			0.27545381635074556			1160.0	['4.11e+02', '7.71e+02', '3.23e+03', '6.62e+03', '7.83e+03', '7.11e+03', '5.76e+03', '5.35e+03', '4.66e+03', '3.89e+03', '3.76e+03', '3.38e+03', '2.85e+03']				
Loetsch2006	1042	642	plasma	h	['0.00e+00', '2.00e-01', '5.00e-01', '9.00e-01', '1.40e+00', '1.80e+00', '2.20e+00', '2.70e+00', '3.20e+00', '3.60e+00', '4.10e+00', '4.60e+00', '5.00e+00']	codeine-6-glucuronide	nmol/ml	concentration	/media/data/Loetsch2006_Fig2.png	27853.710000000003			0.3478580524062029			1161.0	['0.00e+00', '5.90e+02', '4.43e+03', '8.57e+03', '1.02e+04', '8.04e+03', '6.00e+03', '6.52e+03', '5.26e+03', '4.84e+03', '4.18e+03', '3.11e+03', '2.45e+03']				
Loetsch2006	1043	642	plasma	h	['0.00e+00', '3.00e-01', '7.00e-01', '1.30e+00', '1.80e+00', '2.20e+00', '2.70e+00', '3.30e+00', '4.00e+00', '4.40e+00', '5.00e+00']	norcodeine	nmol/ml	concentration	/media/data/Loetsch2006_Fig2.png	167.98000000000002			0.1474625524907669			1151.0	['8.00e-01', '1.91e+01', '4.48e+01', '4.31e+01', '4.47e+01', '3.13e+01', '3.62e+01', '3.60e+01', '3.18e+01', '2.67e+01', '2.24e+01']				
Loetsch2006	1044	642	plasma	h	['0.00e+00', '3.00e-01', '7.00e-01', '1.30e+00', '1.80e+00', '2.20e+00', '2.70e+00', '3.30e+00', '4.00e+00', '4.50e+00', '5.00e+00']	norcodeine	nmol/ml	concentration	/media/data/Loetsch2006_Fig2.png	196.4			0.1478209886388787			1152.0	['3.70e+00', '2.14e+01', '5.55e+01', '5.10e+01', '4.39e+01', '4.74e+01', '4.24e+01', '3.75e+01', '3.30e+01', '3.39e+01', '2.81e+01']				
Loetsch2006	1045	642	plasma	h	['3.00e-01', '5.00e-01', '8.00e-01', '1.40e+00', '1.80e+00', '2.30e+00', '2.80e+00', '3.30e+00', '3.80e+00', '4.20e+00', '4.80e+00', '5.30e+00']	norcodeine	nmol/ml	concentration	/media/data/Loetsch2006_Fig2.png							1153.0	['6.00e-01', '3.74e+01', '7.50e+01', None, None, '6.22e+01', '6.21e+01', '6.33e+01', '5.82e+01', '5.65e+01', '5.05e+01', '4.41e+01']				
Loetsch2006	1046	642	plasma	h	['0.00e+00', '2.00e-01', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '2.50e+00', '3.00e+00', '3.50e+00', '4.00e+00', '4.50e+00', '5.00e+00']	norcodeine	nmol/ml	concentration	/media/data/Loetsch2006_Fig2.png	236.5865			0.0629656771058662			1154.0	['4.30e-01', '1.51e+01', '5.68e+01', '5.90e+01', '5.64e+01', '5.38e+01', '5.64e+01', '2.76e+01', '4.82e+01', '4.82e+01', '4.74e+01', '4.61e+01']				
Loetsch2006	1047	642	plasma	h	['5.00e-02', '1.00e-01', '2.50e-01', '6.40e-01', '1.15e+00', '1.67e+00', '2.14e+00', '2.59e+00', '3.12e+00', '3.60e+00', '4.26e+00', '4.58e+00', '5.14e+00']	norcodeine	nmol/ml	concentration	/media/data/Loetsch2006_Fig2.png	270.36835			0.21919467305400903			1155.0	['1.09e+01', '7.25e+01', '9.55e+01', '8.03e+01', '6.21e+01', '5.58e+01', '5.21e+01', '4.96e+01', '5.14e+01', '4.60e+01', '3.93e+01', '3.30e+01', '2.54e+01']				
Loetsch2006	1048	642	plasma	h	['0.00e+00', '1.00e-01', '2.00e-01', '6.00e-01', '1.20e+00', '1.60e+00', '2.00e+00', '2.50e+00', '3.00e+00', '3.50e+00', '3.90e+00', '4.50e+00', '5.10e+00']	norcodeine	nmol/ml	concentration	/media/data/Loetsch2006_Fig2.png	205.155			-0.01747663889241915			1156.0	['6.50e+00', '3.88e+01', '4.90e+01', '3.80e+01', '3.56e+01', '3.05e+01', '4.08e+01', '4.09e+01', '4.27e+01', '4.28e+01', '4.37e+01', '4.38e+01', '4.05e+01']				
Loetsch2006	1049	642	plasma	h	['0.00e+00', '2.00e-01', '4.00e-01', '5.00e-01', '8.00e-01', '1.20e+00', '1.70e+00', '2.20e+00', '2.60e+00', '3.00e+00', '3.50e+00', '4.00e+00', '4.50e+00', '4.80e+00']	norcodeine	nmol/ml	concentration	/media/data/Loetsch2006_Fig2.png	368.27500000000003			0.06126820023915782			1157.0	['6.50e+00', '7.55e+01', '8.63e+01', '9.82e+01', '8.64e+01', '8.30e+01', '7.23e+01', '7.80e+01', '7.75e+01', '8.32e+01', '8.10e+01', '6.75e+01', '7.09e+01', '6.70e+01']				
Loetsch2006	1050	642	plasma	h	['4.00e-01', '5.00e-01', '8.00e-01', '1.20e+00', '1.60e+00', '2.00e+00', '2.40e+00', '2.90e+00', '3.30e+00', '3.80e+00', '4.30e+00', '4.60e+00', '5.00e+00']	norcodeine	nmol/ml	concentration	/media/data/Loetsch2006_Fig2.png	252.96499999999997			0.20513785660722628			1158.0	['1.50e+00', '1.75e+01', '5.12e+01', '6.99e+01', '6.93e+01', '7.26e+01', '6.64e+01', '5.76e+01', '4.20e+01', '5.86e+01', '5.30e+01', '4.30e+01', '3.25e+01']				
Loetsch2006	1051	642	plasma	h	['1.00e-01', '3.00e-01', '5.00e-01', '1.00e+00', '1.30e+00', '1.80e+00', '2.20e+00', '2.70e+00', '3.10e+00', '3.60e+00', '4.10e+00', '4.50e+00', '4.90e+00']	norcodeine	nmol/ml	concentration	/media/data/Loetsch2006_Fig2.png	354.72			0.1475676626322848			1159.0	['2.50e+00', '3.48e+01', '6.88e+01', '8.32e+01', '1.02e+02', '9.08e+01', '8.75e+01', '8.07e+01', '6.88e+01', '7.22e+01', '6.28e+01', '6.45e+01', '5.86e+01']				
Loetsch2006	1052	642	plasma	h	['0.00e+00', '2.00e-01', '4.00e-01', '9.00e-01', '1.30e+00', '1.80e+00', '2.20e+00', '2.70e+00', '3.10e+00', '3.60e+00', '4.00e+00', '4.50e+00', '4.90e+00']	norcodeine	nmol/ml	concentration	/media/data/Loetsch2006_Fig2.png	414.615			0.1719017713778534			1160.0	['4.80e+00', '3.73e+01', '8.81e+01', '1.16e+02', '1.14e+02', '9.86e+01', '8.87e+01', '9.41e+01', '8.40e+01', '8.23e+01', '7.22e+01', '6.06e+01', '5.67e+01']				
Loetsch2006	1053	642	plasma	h	['0.00e+00', '2.00e-01', '5.00e-01', '9.00e-01', '1.40e+00', '1.80e+00', '2.20e+00', '2.70e+00', '3.20e+00', '3.60e+00', '4.10e+00', '4.60e+00', '5.00e+00']	norcodeine	nmol/ml	concentration	/media/data/Loetsch2006_Fig2.png	218.955			0.2745107254090342			1161.0	['3.00e+00', '3.14e+01', '7.34e+01', '6.73e+01', '6.61e+01', '5.44e+01', '4.27e+01', '4.29e+01', '3.73e+01', '3.42e+01', '3.25e+01', '2.19e+01', '2.19e+01']				
Loetsch2006	1054	642	plasma	h	['0.00e+00', '3.00e-01', '7.00e-01', '1.30e+00', '1.80e+00', '2.20e+00', '2.70e+00', '3.30e+00', '4.00e+00', '4.40e+00', '5.00e+00']	morphine	nmol/ml	concentration	/media/data/Loetsch2006_Fig2.png	59.849999999999994			0.3215733928588289			1151.0	['8.00e-01', '1.31e+01', '2.17e+01', '1.64e+01', '1.89e+01', '1.10e+01', '1.17e+01', '9.80e+00', '7.10e+00', '7.10e+00', '5.20e+00']				
Loetsch2006	1055	642	plasma	h	['0.00e+00', '3.00e-01', '7.00e-01', '1.30e+00', '1.80e+00', '2.20e+00', '2.70e+00', '3.30e+00', '4.00e+00', '4.50e+00', '5.00e+00']	morphine	nmol/ml	concentration	/media/data/Loetsch2006_Fig2.png	21.897499999999997			0.12710456913645207			1152.0	['3.40e+00', '6.49e+00', '6.13e+00', '4.48e+00', '4.12e+00', '4.20e+00', '4.71e+00', '3.54e+00', '3.19e+00', '4.60e+00', '2.95e+00']				
Loetsch2006	1056	642	plasma	h	['3.00e-01', '5.00e-01', '8.00e-01', '1.40e+00', '1.80e+00', '2.30e+00', '2.80e+00', '3.30e+00', '3.80e+00', '4.20e+00', '4.80e+00', '5.30e+00']	morphine	nmol/ml	concentration	/media/data/Loetsch2006_Fig2.png							1153.0	['0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00']				
Loetsch2006	1057	642	plasma	h	['0.00e+00', '2.00e-01', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '2.50e+00', '3.00e+00', '3.50e+00', '4.00e+00', '4.50e+00', '5.00e+00']	morphine	nmol/ml	concentration	/media/data/Loetsch2006_Fig2.png							1154.0	['0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00']				
Loetsch2006	1058	642	plasma	h	['5.00e-02', '1.00e-01', '2.50e-01', '6.40e-01', '1.15e+00', '1.67e+00', '2.14e+00', '2.59e+00', '3.12e+00', '3.60e+00', '4.26e+00', '4.58e+00', '5.14e+00']	morphine	nmol/ml	concentration	/media/data/Loetsch2006_Fig2.png	229.16055			0.3117622787717232			1155.0	['1.28e+01', '9.19e+01', '1.21e+02', '7.74e+01', '5.52e+01', '4.91e+01', '3.63e+01', '3.77e+01', '3.74e+01', '3.12e+01', '2.38e+01', '2.21e+01', '2.17e+01']				
Loetsch2006	1059	642	plasma	h	['0.00e+00', '1.00e-01', '2.00e-01', '6.00e-01', '1.20e+00', '1.60e+00', '2.00e+00', '2.50e+00', '3.00e+00', '3.50e+00', '3.90e+00', '4.50e+00', '5.10e+00']	morphine	nmol/ml	concentration	/media/data/Loetsch2006_Fig2.png	89.37			0.04469806027615011			1156.0	['8.40e+00', '2.07e+01', '2.51e+01', '1.91e+01', '1.65e+01', '1.49e+01', '1.67e+01', '1.85e+01', '1.86e+01', '1.78e+01', '1.62e+01', '1.63e+01', '1.63e+01']				
Loetsch2006	1060	642	plasma	h	['0.00e+00', '2.00e-01', '4.00e-01', '5.00e-01', '8.00e-01', '1.20e+00', '1.70e+00', '2.20e+00', '2.60e+00', '3.00e+00', '3.50e+00', '4.00e+00', '4.50e+00', '4.80e+00']	morphine	nmol/ml	concentration	/media/data/Loetsch2006_Fig2.png							1157.0	[None, '6.20e+00', '3.00e+01', '2.88e+01', '2.59e+01', '2.00e+01', '1.77e+01', '1.65e+01', '1.54e+01', '1.60e+01', '1.31e+01', '1.26e+01', '1.27e+01', '1.09e+01']				
Loetsch2006	1061	642	plasma	h	['4.00e-01', '5.00e-01', '8.00e-01', '1.20e+00', '1.60e+00', '2.00e+00', '2.40e+00', '2.90e+00', '3.30e+00', '3.80e+00', '4.30e+00', '4.60e+00', '5.00e+00']	morphine	nmol/ml	concentration	/media/data/Loetsch2006_Fig2.png	14.43						1158.0	['0.00e+00', '1.60e+00', '9.20e+00', '9.10e+00', '7.30e+00', '4.90e+00', '2.00e+00', '1.90e+00', '7.00e-01', '6.00e-01', '0.00e+00', '0.00e+00', '0.00e+00']				
Loetsch2006	1062	642	plasma	h	['1.00e-01', '3.00e-01', '5.00e-01', '1.00e+00', '1.30e+00', '1.80e+00', '2.20e+00', '2.70e+00', '3.10e+00', '3.60e+00', '4.10e+00', '4.50e+00', '4.90e+00']	morphine	nmol/ml	concentration	/media/data/Loetsch2006_Fig2.png	13.830000000000002			0.22970876706060506			1159.0	['0.00e+00', '2.70e+00', '5.50e+00', '2.70e+00', '4.50e+00', '3.60e+00', '3.60e+00', '1.80e+00', '2.70e+00', '2.70e+00', '1.80e+00', '1.80e+00', '1.70e+00']				
Loetsch2006	1063	642	plasma	h	['0.00e+00', '2.00e-01', '4.00e-01', '9.00e-01', '1.30e+00', '1.80e+00', '2.20e+00', '2.70e+00', '3.10e+00', '3.60e+00', '4.00e+00', '4.50e+00', '4.90e+00']	morphine	nmol/ml	concentration	/media/data/Loetsch2006_Fig2.png	80.82000000000001			0.3514945361328287			1160.0	['3.00e-01', '9.00e+00', '2.61e+01', '3.16e+01', '2.72e+01', '2.00e+01', '1.51e+01', '1.54e+01', '1.36e+01', '1.10e+01', '9.90e+00', '8.10e+00', '7.50e+00']				
Loetsch2006	1064	642	plasma	h	['0.00e+00', '2.00e-01', '5.00e-01', '9.00e-01', '1.40e+00', '1.80e+00', '2.20e+00', '2.70e+00', '3.20e+00', '3.60e+00', '4.10e+00', '4.60e+00', '5.00e+00']	morphine	nmol/ml	concentration	/media/data/Loetsch2006_Fig2.png	98.935			0.449119351647539			1161.0	['0.00e+00', '2.19e+01', '4.54e+01', '3.87e+01', '2.85e+01', '2.21e+01', '2.09e+01', '1.54e+01', '1.54e+01', '1.21e+01', '9.50e+00', '7.20e+00', '5.10e+00']				
Loetsch2006	1065	642	plasma	h	['0.00e+00', '3.00e-01', '7.00e-01', '1.30e+00', '1.80e+00', '2.20e+00', '2.70e+00', '3.30e+00', '4.00e+00', '4.40e+00', '5.00e+00']	morphine-6-glucuronide	nmol/ml	concentration	/media/data/Loetsch2006_Fig2.png	390.05			0.2302083242624977			1151.0	['2.55e+01', '1.67e+01', '8.55e+01', '1.28e+02', '1.06e+02', '7.99e+01', '1.01e+02', '7.01e+01', '6.10e+01', '6.91e+01', '4.72e+01']				
Loetsch2006	1066	642	plasma	h	['0.00e+00', '3.00e-01', '7.00e-01', '1.30e+00', '1.80e+00', '2.20e+00', '2.70e+00', '3.30e+00', '4.00e+00', '4.50e+00', '5.00e+00']	morphine-6-glucuronide	nmol/ml	concentration	/media/data/Loetsch2006_Fig2.png	138.14000000000001			0.056308762003696354			1152.0	['1.95e+01', '1.31e+01', '3.12e+01', '3.40e+01', '3.22e+01', '2.59e+01', '2.85e+01', '2.91e+01', '2.52e+01', '2.79e+01', '2.61e+01']				
Loetsch2006	1067	642	plasma	h	['3.00e-01', '5.00e-01', '8.00e-01', '1.40e+00', '1.80e+00', '2.30e+00', '2.80e+00', '3.30e+00', '3.80e+00', '4.20e+00', '4.80e+00', '5.30e+00']	morphine-6-glucuronide	nmol/ml	concentration	/media/data/Loetsch2006_Fig2.png							1153.0	['0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00']				
Loetsch2006	1068	642	plasma	h	['0.00e+00', '2.00e-01', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '2.50e+00', '3.00e+00', '3.50e+00', '4.00e+00', '4.50e+00', '5.00e+00']	morphine-6-glucuronide	nmol/ml	concentration	/media/data/Loetsch2006_Fig2.png							1154.0	['0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00']				
Loetsch2006	1069	642	plasma	h	['5.00e-02', '1.00e-01', '2.50e-01', '6.40e-01', '1.15e+00', '1.67e+00', '2.14e+00', '2.59e+00', '3.12e+00', '3.60e+00', '4.26e+00', '4.58e+00', '5.14e+00']	morphine-6-glucuronide	nmol/ml	concentration	/media/data/Loetsch2006_Fig2.png	2106.1099999999997			0.17252313335402772			1155.0	['2.89e+01', '1.70e+02', '5.00e+02', '6.21e+02', '6.23e+02', '4.79e+02', '4.57e+02', '3.44e+02', '3.26e+02', '3.72e+02', '2.89e+02', '3.12e+02', '2.92e+02']				
Loetsch2006	1070	642	plasma	h	['0.00e+00', '1.00e-01', '2.00e-01', '6.00e-01', '1.20e+00', '1.60e+00', '2.00e+00', '2.50e+00', '3.00e+00', '3.50e+00', '3.90e+00', '4.50e+00', '5.10e+00']	morphine-6-glucuronide	nmol/ml	concentration	/media/data/Loetsch2006_Fig2.png	605.13			0.05911400415693553			1156.0	['3.28e+01', '4.51e+01', '9.35e+01', '1.06e+02', '1.03e+02', '1.04e+02', '1.04e+02', '1.35e+02', '1.29e+02', '1.42e+02', '1.36e+02', '1.34e+02', '1.28e+02']				
Loetsch2006	1071	642	plasma	h	['0.00e+00', '2.00e-01', '4.00e-01', '5.00e-01', '8.00e-01', '1.20e+00', '1.70e+00', '2.20e+00', '2.60e+00', '3.00e+00', '3.50e+00', '4.00e+00', '4.50e+00', '4.80e+00']	morphine-6-glucuronide	nmol/ml	concentration	/media/data/Loetsch2006_Fig2.png							1157.0	['2.77e+01', None, '5.46e+01', '7.54e+01', '1.11e+02', '1.38e+02', '1.29e+02', '1.12e+02', '1.15e+02', '1.18e+02', '1.04e+02', '1.04e+02', '8.95e+01', '6.91e+01']				
Loetsch2006	1072	642	plasma	h	['4.00e-01', '5.00e-01', '8.00e-01', '1.20e+00', '1.60e+00', '2.00e+00', '2.40e+00', '2.90e+00', '3.30e+00', '3.80e+00', '4.30e+00', '4.60e+00', '5.00e+00']	morphine-6-glucuronide	nmol/ml	concentration	/media/data/Loetsch2006_Fig2.png	147.97			0.4109528819026848			1158.0	['0.00e+00', '2.00e+00', '1.95e+01', '3.41e+01', '5.74e+01', '5.12e+01', '4.80e+01', '3.89e+01', '3.57e+01', '2.07e+01', '2.05e+01', '2.03e+01', '1.42e+01']				
Loetsch2006	1073	642	plasma	h	['1.00e-01', '3.00e-01', '5.00e-01', '1.00e+00', '1.30e+00', '1.80e+00', '2.20e+00', '2.70e+00', '3.10e+00', '3.60e+00', '4.10e+00', '4.50e+00', '4.90e+00']	morphine-6-glucuronide	nmol/ml	concentration	/media/data/Loetsch2006_Fig2.png	81.05263015			0.20794481891083602			1159.0	['9.02e+00', '9.02e+00', '4.51e+00', '2.11e+01', '2.26e+01', '2.26e+01', '2.26e+01', '1.65e+01', '1.80e+01', '1.80e+01', '1.80e+01', '1.05e+01', '1.05e+01']				
Loetsch2006	1074	642	plasma	h	['0.00e+00', '2.00e-01', '4.00e-01', '9.00e-01', '1.30e+00', '1.80e+00', '2.20e+00', '2.70e+00', '3.10e+00', '3.60e+00', '4.00e+00', '4.50e+00', '4.90e+00']	morphine-6-glucuronide	nmol/ml	concentration	/media/data/Loetsch2006_Fig2.png	229.91500000000002			0.2244744665477973			1160.0	['1.31e+01', '1.75e+01', '2.48e+01', '5.11e+01', '7.01e+01', '6.86e+01', '5.55e+01', '5.11e+01', '5.11e+01', '4.53e+01', '3.80e+01', '3.65e+01', '3.07e+01']				
Loetsch2006	1075	642	plasma	h	['0.00e+00', '2.00e-01', '5.00e-01', '9.00e-01', '1.40e+00', '1.80e+00', '2.20e+00', '2.70e+00', '3.20e+00', '3.60e+00', '4.10e+00', '4.60e+00', '5.00e+00']	morphine-6-glucuronide	nmol/ml	concentration	/media/data/Loetsch2006_Fig2.png	439.52			0.3226697064320023			1161.0	['6.70e+00', '1.24e+01', '3.69e+01', '1.22e+02', '1.49e+02', '1.46e+02', '1.23e+02', '9.40e+01', '8.52e+01', '7.93e+01', '5.90e+01', '5.88e+01', '4.86e+01']				
Loetsch2006	1076	642	plasma	h	['0.00e+00', '3.00e-01', '7.00e-01', '1.30e+00', '1.80e+00', '2.20e+00', '2.70e+00', '3.30e+00', '4.00e+00', '4.40e+00', '5.00e+00']	normorphine	nmol/ml	concentration	/media/data/Loetsch2006_Fig2.png	419.965			0.2211482559304484			1151.0	['3.50e+00', '5.30e+00', '8.94e+01', '1.02e+02', '9.64e+01', '8.70e+01', '1.18e+02', '8.84e+01', '9.18e+01', '8.43e+01', '6.40e+01']				
Loetsch2006	1077	642	plasma	h	['0.00e+00', '3.00e-01', '7.00e-01', '1.30e+00', '1.80e+00', '2.20e+00', '2.70e+00', '3.30e+00', '4.00e+00', '4.50e+00', '5.00e+00']	normorphine	nmol/ml	concentration	/media/data/Loetsch2006_Fig2.png	83.33			0.06001289789389613			1152.0	['5.40e+00', '6.40e+00', '1.77e+01', '1.98e+01', '1.90e+01', '1.64e+01', '2.03e+01', '1.59e+01', '1.61e+01', '1.91e+01', '1.56e+01']				
Loetsch2006	1078	642	plasma	h	['3.00e-01', '5.00e-01', '8.00e-01', '1.40e+00', '1.80e+00', '2.30e+00', '2.80e+00', '3.30e+00', '3.80e+00', '4.20e+00', '4.80e+00', '5.30e+00']	normorphine	nmol/ml	concentration	/media/data/Loetsch2006_Fig2.png							1153.0	['0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00']				
Loetsch2006	1079	642	plasma	h	['0.00e+00', '2.00e-01', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '2.50e+00', '3.00e+00', '3.50e+00', '4.00e+00', '4.50e+00', '5.00e+00']	normorphine	nmol/ml	concentration	/media/data/Loetsch2006_Fig2.png							1154.0	['0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00']				
Loetsch2006	1080	642	plasma	h	['5.00e-02', '1.00e-01', '2.50e-01', '6.40e-01', '1.15e+00', '1.67e+00', '2.14e+00', '2.59e+00', '3.12e+00', '3.60e+00', '4.26e+00', '4.58e+00', '5.14e+00']	normorphine	nmol/ml	concentration	/media/data/Loetsch2006_Fig2.png	805.7355			0.13959617745663885			1155.0	['1.17e+01', '5.49e+01', '1.84e+02', '2.06e+02', '2.03e+02', '1.97e+02', '1.59e+02', '1.72e+02', '1.33e+02', '1.36e+02', '1.33e+02', '1.31e+02', '1.09e+02']				
Loetsch2006	1081	642	plasma	h	['0.00e+00', '1.00e-01', '2.00e-01', '6.00e-01', '1.20e+00', '1.60e+00', '2.00e+00', '2.50e+00', '3.00e+00', '3.50e+00', '3.90e+00', '4.50e+00', '5.10e+00']	normorphine	nmol/ml	concentration	/media/data/Loetsch2006_Fig2.png	370.05499999999995			0.12467478971781401			1156.0	['1.74e+01', '2.87e+01', '5.13e+01', '7.14e+01', '6.53e+01', '6.43e+01', '6.32e+01', '7.09e+01', '7.11e+01', '9.38e+01', '8.77e+01', '8.54e+01', '7.56e+01']				
Loetsch2006	1082	642	plasma	h	['0.00e+00', '2.00e-01', '4.00e-01', '5.00e-01', '8.00e-01', '1.20e+00', '1.70e+00', '2.20e+00', '2.60e+00', '3.00e+00', '3.50e+00', '4.00e+00', '4.50e+00', '4.80e+00']	normorphine	nmol/ml	concentration	/media/data/Loetsch2006_Fig2.png							1157.0	[None, None, '2.39e+01', '3.75e+01', '4.62e+01', '7.33e+01', '8.33e+01', '8.58e+01', '7.98e+01', '7.00e+01', '8.74e+01', '7.40e+01', '7.16e+01', '6.82e+01']				
Loetsch2006	1083	642	plasma	h	['4.00e-01', '5.00e-01', '8.00e-01', '1.20e+00', '1.60e+00', '2.00e+00', '2.40e+00', '2.90e+00', '3.30e+00', '3.80e+00', '4.30e+00', '4.60e+00', '5.00e+00']	normorphine	nmol/ml	concentration	/media/data/Loetsch2006_Fig2.png	162.29			0.12733149507074246			1158.0	['9.00e-01', '3.20e+00', '1.39e+01', '3.28e+01', '4.57e+01', '5.04e+01', '4.20e+01', '3.83e+01', '3.46e+01', '4.05e+01', '4.04e+01', '3.19e+01', '2.95e+01']				
Loetsch2006	1084	642	plasma	h	['1.00e-01', '3.00e-01', '5.00e-01', '1.00e+00', '1.30e+00', '1.80e+00', '2.20e+00', '2.70e+00', '3.10e+00', '3.60e+00', '4.10e+00', '4.50e+00', '4.90e+00']	normorphine	nmol/ml	concentration	/media/data/Loetsch2006_Fig2.png	85.665			0.08664531100528082			1159.0	['3.00e+00', '6.10e+00', '1.15e+01', '2.12e+01', '2.55e+01', '1.58e+01', '2.18e+01', '2.00e+01', '1.58e+01', '2.42e+01', '1.58e+01', '1.45e+01', '1.70e+01']				
Loetsch2006	1085	642	plasma	h	['0.00e+00', '2.00e-01', '4.00e-01', '9.00e-01', '1.30e+00', '1.80e+00', '2.20e+00', '2.70e+00', '3.10e+00', '3.60e+00', '4.00e+00', '4.50e+00', '4.90e+00']	normorphine	nmol/ml	concentration	/media/data/Loetsch2006_Fig2.png	529.23			0.1278464924859681			1160.0	['6.10e+00', '1.35e+01', '5.39e+01', '1.14e+02', '1.63e+02', '1.38e+02', '1.17e+02', '1.18e+02', '1.08e+02', '1.11e+02', '1.11e+02', '1.08e+02', '8.57e+01']				
Loetsch2006	1086	642	plasma	h	['0.00e+00', '2.00e-01', '5.00e-01', '9.00e-01', '1.40e+00', '1.80e+00', '2.20e+00', '2.70e+00', '3.20e+00', '3.60e+00', '4.10e+00', '4.60e+00', '5.00e+00']	normorphine	nmol/ml	concentration	/media/data/Loetsch2006_Fig2.png	633.7199999999999			0.23801471260985813			1161.0	['5.80e+00', '1.84e+01', '1.19e+02', '2.32e+02', '2.10e+02', '1.46e+02', '1.29e+02', '1.23e+02', '1.23e+02', '1.11e+02', '9.61e+01', '9.00e+01', '7.98e+01']				
Loetsch2006	1153	644	plasma	h	['3.00e-01', '5.00e-01', '8.00e-01', '1.30e+00', '1.70e+00', '2.20e+00', '2.70e+00', '3.20e+00', '3.70e+00', '4.10e+00', '4.60e+00', '5.20e+00', '5.50e+00']	codeine	nmol/ml	concentration	/media/data/Loetsch2006_Fig2.png							1151.0	['0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00']				
Loetsch2006	1154	644	plasma	h	['1.00e-01', '3.00e-01', '7.00e-01', '1.10e+00', '1.50e+00', '2.00e+00', '2.60e+00', '3.00e+00', '3.50e+00', '4.00e+00', '4.40e+00', '4.90e+00', '5.20e+00']	codeine	nmol/ml	concentration	/media/data/Loetsch2006_Fig2.png							1152.0	['0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00']				
